"State","Agency_type","Agency_name","Race","Religion","Sexual_orientation","Ethnicity","Disability","Gender","Gender_Identity","column_1st_quarter","column_2nd_quarter","column_3rd_quarter","column_4th_quarter","Population"
"Washington","Metropolitan Counties","Clark","3","0","1","0","0","0","0","1","1","1","1","0"
"Washington","Metropolitan Counties","Columbia","0","0","0","2","0","0","0","0","2","0","0","0"
"Washington","Metropolitan Counties","Cowlitz","1","0","0","0","0","0","0","0","0","1","0","0"
"Washington","Metropolitan Counties","King","1","1","1","0","0","0","0","0","1","1","1","0"
"Washington","Metropolitan Counties","Kitsap","1","0","0","0","0","0","0","0","0","0","1","0"
"Washington","Metropolitan Counties","Pend Oreille","2","0","1","0","0","0","0","1","0","2","0","0"
"Washington","Metropolitan Counties","Pierce","2","1","1","2","0","0","0","0","1","4","1","0"
"Washington","Metropolitan Counties","Skagit","0","0","1","0","0","0","0","0","0","1","0","0"
"Washington","Metropolitan Counties","Skamania","1","0","0","0","0","0","0","0","0","1","0","0"
"Washington","Metropolitan Counties","Snohomish","1","0","1","0","0","0","0","0","2","0","0","0"
"Washington","Metropolitan Counties","Spokane","1","0","1","3","1","0","0","0","2","1","3","0"
"Washington","Metropolitan Counties","Stevens","0","0","1","0","0","0","0","0","1","0","0","0"
"Washington","Metropolitan Counties","Thurston","3","0","1","0","0","0","0","0","1","1","2","0"
"Washington","Metropolitan Counties","Yakima","0","0","0","1","0","0","0","0","0","0","1","0"
"Washington","Nonmetropolitan Counties","Clallam","2","0","0","0","0","0","0","0","0","1","1","0"
"Washington","Nonmetropolitan Counties","Grant","1","0","0","0","0","0","0","0","0","1","0","0"
"Washington","Nonmetropolitan Counties","Jefferson","0","1","0","0","0","0","0","1","0","0","0","0"
"Washington","Nonmetropolitan Counties","Klickitat","0","0","0","1","0","0","0","0","1","0","0","0"
"Washington","Nonmetropolitan Counties","Lincoln","0","0","1","0","0","0","0","0","1","0","0","0"
"Washington","Nonmetropolitan Counties","Mason","3","0","0","0","0","0","0","0","0","3","0","0"
"Washington","Nonmetropolitan Counties","San Juan","0","0","1","0","0","0","0","1","0","0","0","0"
"Washington","Other Agencies","Port of Seattle","1","1","0","0","0","0","0","0","0","0","2","0"
"West_Virginia","Cities","Barboursville","2","0","0","0","0","0","0","0","1","0","1","4099"
"West_Virginia","Cities","Beckley","3","0","1","0","0","0","0","0","3","1","0","17593"
"West_Virginia","Cities","Buckhannon","1","0","0","0","0","0","0","1","0","0","0","5649"
"West_Virginia","Cities","Charleston","3","3","1","0","0","0","0","1","0","2","4","50919"
"West_Virginia","Cities","Dunbar","0","0","1","0","0","0","0","0","0","0","1","7834"
"West_Virginia","Cities","Fairmont","1","1","0","0","0","0","0","0","2","0","0","18740"
"West_Virginia","Cities","Huntington","4","1","2","1","0","0","0","1","2","5","0","49172"
"West_Virginia","Cities","Martinsburg","1","0","0","0","0","0","0","1","0","0","0","17589"
"West_Virginia","Cities","Morgantown","0","0","0","1","0","0","0","0","0","1","0","31406"
"West_Virginia","Cities","Moundsville","1","0","0","0","0","0","0","0","0","0","1","9130"
"West_Virginia","Cities","Oak Hill","14","0","0","0","0","0","0","0","6","8","0","7709"
"West_Virginia","Cities","Wellsburg","1","0","0","0","0","0","0","0","0","1","0","2760"
"West_Virginia","Metropolitan Counties","Brooke","4","0","0","0","0","0","0","1","1","2","0","0"
"West_Virginia","Metropolitan Counties","Fayette","1","0","1","0","0","0","0","0","0","1","1","0"
"West_Virginia","Metropolitan Counties","Hancock","2","0","0","0","0","0","0","0","0","1","1","0"
"West_Virginia","Nonmetropolitan Counties","Harrison","1","1","2","0","0","0","0","0","0","2","2","0"
"West_Virginia","Nonmetropolitan Counties","McDowell","1","0","0","0","0","0","0","0","1","0","0","0"
"Wisconsin","Cities","Algoma","1","1","0","0","0","0","0","0","0","2","0","3143"
"Wisconsin","Cities","Appleton","0","0","2","0","0","0","0","0","2","0","0","73141"
"Wisconsin","Cities","Burlington","1","0","0","0","0","0","0","0","0","0","1","10502"
"Wisconsin","Cities","Fond du Lac","1","0","0","1","0","0","0","0","1","0","1","43042"
"Wisconsin","Cities","Green Bay","1","0","1","0","0","0","0","1","0","1","0","105107"
"Wisconsin","Cities","Janesville","2","0","0","0","0","0","0","0","1","1","0","63603"
"Wisconsin","Cities","La Crosse","0","0","2","0","0","0","0","0","1","1","0","51741"
"Wisconsin","Cities","Madison","3","1","3","5","0","0","0","3","5","2","2","242523"
"Wisconsin","Cities","Merrill","0","0","0","1","0","0","0","0","1","0","0","9427"
"Wisconsin","Cities","Milwaukee","5","1","3","0","0","0","0","1","3","4","1","600805"
"Wisconsin","Cities","Oak Creek","0","1","0","1","0","0","0","2","0","0","0","35046"
"Wisconsin","Cities","River Falls","2","0","0","0","0","0","0","2","0","0","0","15227"
"Wisconsin","Cities","Sparta","1","0","0","0","0","0","0","0","1","0","0","9623"
"Wisconsin","Cities","Wausau","1","0","0","0","0","0","0","1","0","0","0","39176"
"Wisconsin","Universities and Colleges","""University of Wisconsin, Platteville""","0","1","2","0","0","0","0","3","0","0","0","8668"
"Wisconsin","Metropolitan Counties","Dane","1","0","0","0","0","0","0","1","0","0","0","0"
"Wisconsin","Nonmetropolitan Counties","Burnett","0","0","1","0","0","0","0","0","0","0","1","0"
"Wisconsin","Nonmetropolitan Counties","Grant","1","0","0","0","0","0","0","0","1","0","0","0"
"Wisconsin","Nonmetropolitan Counties","Lincoln","0","0","1","0","0","0","0","1","0","0","0","0"
"Wisconsin","Nonmetropolitan Counties","Manitowoc","1","0","0","0","0","0","0","0","1","0","0","0"
"Wisconsin","Nonmetropolitan Counties","Oneida","1","0","0","0","0","0","0","0","1","0","0","0"
"Wyoming","Cities","Gillette","0","0","0","1","0","0","0","0","0","1","0","31884"
